title,author,year,publication,citation
Real-Time Pose Estimation Piggybacked on Object Detection,"Juranek Roman , Herout Adam , Dubska Marketa , Zemcik Pavel",2015,ICCV2015,30
Understanding and Predicting Image Memorability at a Large Scale,"Khosla Aditya , Raju Akhil S. , Torralba Antonio , Oliva Aude",2015,ICCV2015,257
Multiple Granularity Descriptors for Fine-Grained Categorization,"Wang Dequan , Shen Zhiqiang , Shao Jie , Zhang Wei , Xue Xiangyang , Zhang Zheng",2015,ICCV2015,181
Guiding the Long-Short Term Memory Model for Image Caption Generation,"Jia Xu , Gavves Efstratios , Fern,o Basura , Tuytelaars Tinne",2015,ICCV2015,310
Just Noticeable Differences in Visual Attributes,"Yu Aron , Grauman Kristen",2015,ICCV2015,40
VQA: Visual Question Answering,"Antol Stanislaw , Agrawal Aishwarya , Lu Jiasen , Mitchell Margaret , Batra Dhruv , Zitnick C. Lawrence , Parikh Devi",2015,ICCV2015,3631
"Localize Me Anywhere, Anytime: A Multi-Task Point-Retrieval Approach","Lu Guoyu , Yan Yan , Ren Li , Song Jingkuan , Sebe Nicu , Kambhamettu Ch,ra",2015,ICCV2015,28
Dense Optical Flow Prediction From a Static Image,"Walker Jacob , Gupta Abhinav , Hebert Martial",2015,ICCV2015,193
Unsupervised Domain Adaptation for Zero-Shot Learning,"Kodirov Elyor , Xiang Tao , Fu Zhenyong , Gong Shaogang",2015,ICCV2015,4045
Visual Madlibs: Fill in the Blank Description Generation and Question Answering,"Yu Licheng , Park Eunbyung , Berg Alex,er C. , Berg Tamara L.",2015,ICCV2015,129
Actions and Attributes From Wholes and Parts,"Gkioxari Georgia , Girshick Ross , Malik Jitendra",2015,ICCV2015,132
DeepBox: Learning Objectness With Convolutional Networks,"Kuo Weicheng , Hariharan Bharath , Malik Jitendra",2015,ICCV2015,177
Active Object Localization With Deep Reinforcement Learning,"Caicedo Juan C. , Lazebnik Svetlana",2015,ICCV2015,401
Scene-Domain Active Part Models for Object Representation,"Ren Zhou , Wang Chaohui , Yuille Alan L.",2015,ICCV2015,5
A Unified Multiplicative Framework for Attribute Learning,"Liang Kongming , Chang Hong , Shan Shiguang , Chen Xilin",2015,ICCV2015,24
Contractive Rectifier Networks for Nonlinear Maximum Margin Classification,"An Senjian , Hayat Munawar , Khan Salman H. , Bennamoun Mohammed , Boussaid Farid , Sohel Ferdous",2015,ICCV2015,11
Augmenting Strong Supervision Using Web Data for Fine-Grained Categorization,"Xu Zhe , Huang Shaoli , Zhang Ya , Tao Dacheng",2015,ICCV2015,80
Learning Like a Child: Fast Novel Visual Concept Learning From Sentence Descriptions of Images,"Mao Junhua , Wei Xu , Yang Yi , Wang Jiang , Huang Zhiheng , Yuille Alan L.",2015,ICCV2015,147
Learning Common Sense Through Visual Abstraction,"Vedantam Ramakrishna , Lin Xiao , Batra Tanmay , Zitnick C. Lawrence , Parikh Devi",2015,ICCV2015,78
Domain Generalization for Object Recognition With Multi-Task Autoencoders,"Ghifary Muhammad , Kleijn W. Bastiaan , Zhang Mengjie , Balduzzi David",2015,ICCV2015,72
Square Localization for Efficient and Accurate Object Detection,"Lu Cewu , Lu Yongyi , Chen Hao , Tang Chi-Keung",2015,ICCV2015,3
Box Aggregation for Proposal Decimation: Last Mile of Object Detection,"Liu Shu , Lu Cewu , Jia Jiaya",2015,ICCV2015,21
DeepProposal: Hunting Objects by Cascading Deep Convolutional Layers,"Ghodrati Amir , Diba Ali , Pedersoli Marco , Tuytelaars Tinne , Van Gool Luc",2015,ICCV2015,123
Semantic Segmentation With Object Clique Potential,"Qi Xiaojuan , Shi Jianping , Liu Shu , Liao Renjie , Jia Jiaya",2015,ICCV2015,27
Automatic Concept Discovery From Parallel Text and Visual Corpora,"Sun Chen , Gan Chuang , Nevatia Ram",2015,ICCV2015,84
Simpler Non-Parametric Methods Provide as Good or Better Results to Multiple-Instance Learning,"Venkatesan Ragav , Ch,akkar Parag , Li Baoxin",2015,ICCV2015,0
Monocular Object Instance Segmentation and Depth Ordering With CNNs,"Zhang Ziyu , Schwing Alex,er G. , Fidler Sanja , Urtasun Raquel",2015,ICCV2015,149
Multimodal Convolutional Neural Networks for Matching Image and Sentence,"Ma Lin , Lu Zhengdong , Shang Lifeng , Li Hang",2015,ICCV2015,311
Structural Kernel Learning for Large Scale Multiclass Object Co-Detection,"Hayder Zeeshan , He Xuming , Salzmann Mathieu",2015,ICCV2015,8
Flickr30k Entities: Collecting Region-to-Phrase Correspondences for Richer Image-to-Sentence Models,"Plummer Bryan A. , Wang Liwei , Cervantes Chris M. , Caicedo Juan C. , Hockenmaier Julia , Lazebnik Svetlana",2015,ICCV2015,1095
"Predicting Depth, Surface Normals and Semantic Labels With a Common Multi-Scale Convolutional Architecture","Eigen David , Fergus Rob",2015,ICCV2015,2294
AttentionNet: Aggregating Weak Directions for Accurate Object Detection,"Yoo Donggeun , Park Sunggyun , Lee Joon-Young , Paek Anthony S. , Kweon In So",2015,ICCV2015,133
Common Subspace for Model and Similarity: Phrase Learning for Caption Generation From Images,"Ushiku Yoshitaka , Yamaguchi Masataka , Mukuta Yusuke , Harada Tatsuya",2015,ICCV2015,33
3D-Assisted Feature Synthesis for Novel Views of an Object,"Su Hao , Wang Fan , Yi Eric , Guibas Leonidas J.",2015,ICCV2015,43
Render for CNN: Viewpoint Estimation in Images Using CNNs Trained With Rendered 3D Model Views,"Su Hao , Qi Charles R. , Li Yangyan , Guibas Leonidas J.",2015,ICCV2015,679
Lost Shopping! Monocular Localization in Large Indoor Spaces,"Wang Shenlong , Fidler Sanja , Urtasun Raquel",2015,ICCV2015,72
Camera Pose Voting for Large-Scale Image-Based Localization,"Zeisl Bernhard , Sattler Torsten , Pollefeys Marc",2015,ICCV2015,156
MANTRA: Minimum Maximum Latent Structural SVM for Image Classification and Ranking,"Dur, Thibaut , Thome Nicolas , Cord Matthieu",2015,ICCV2015,34
DeepDriving: Learning Affordance for Direct Perception in Autonomous Driving,"Chen Chenyi , Seff Ari , Kornhauser Alain , Xiao Jianxiong",2015,ICCV2015,1464
Active Transfer Learning With Zero-Shot Priors: Reusing Past Datasets for Future Tasks,"Gavves Efstratios , Mensink Thomas , Tommasi Tatiana , Snoek Cees G. M. , Tuytelaars Tinne",2015,ICCV2015,64
HD-CNN: Hierarchical Deep Convolutional Neural Networks for Large Scale Visual Recognition,"Yan Zhicheng , Zhang Hao , Piramuthu Robinson , Jagadeesh Vignesh , DeCoste Dennis , Di Wei , Yu Yizhou",2015,ICCV2015,371
Learning The Structure of Deep Convolutional Networks,"Feng Jiashi , Darrell Trevor",2015,ICCV2015,66
FlowNet: Learning Optical Flow With Convolutional Networks,"Dosovitskiy Alexey , Fischer Philipp , Ilg Eddy , Hausser Philip , Hazirbas Caner , Golkov Vladimir , van der Smagt Patrick , Cremers Daniel , Brox Thomas",2015,ICCV2015,3236
Learning Semi-Supervised Representation Towards a Unified Optimization Framework for Semi-Supervised Learning,"Li Chun-Guang , Lin Zhouchen , Zhang Honggang , Guo Jun",2015,ICCV2015,220
Context-Guided Diffusion for Label Propagation on Graphs,"Kim Kwang In , Tompkin James , Pfister Hanspeter , Theobalt Christian",2015,ICCV2015,774
Learning to Rank Based on Subsequences,"Fern,o Basura , Gavves Efstratios , Muselet Damien , Tuytelaars Tinne",2015,ICCV2015,12
Unsupervised Learning of Visual Representations Using Videos,"Wang Xiaolong , Gupta Abhinav",2015,ICCV2015,816
A Nonparametric Bayesian Approach Toward Stacked Convolutional Independent Component Analysis,"Chatzis Sotirios P. , Kosmopoulos Dimitrios",2015,ICCV2015,7
Robust Principal Component Analysis on Graphs,"Shahid Nauman , Kalofolias Vassilis , Bresson Xavier , Bronstein Michael , V,ergheynst Pierre",2015,ICCV2015,103
Projection Bank: From High-Dimensional Data to Medium-Length Binary Codes,"Liu Li , Yu Mengyang , Shao Ling",2015,ICCV2015,25
Robust Optimization for Deep Regression,"Belagiannis Vasileios , Rupprecht Christian , Carneiro Gustavo , Navab Nassir",2015,ICCV2015,158
Multi-Class Multi-Annotator Active Learning With Robust Gaussian Process for Visual Recognition,"Long Chengjiang , Hua Gang",2015,ICCV2015,67
Maximum-Margin Structured Learning With Deep Networks for 3D Human Pose Estimation,"Li Sijin , Zhang Weichen , Chan Antoni B.",2015,ICCV2015,195
An Exploration of Parameter Redundancy in Deep Networks With Circulant Projections,"Cheng Yu , Yu Felix X. , Feris Rogerio S. , Kumar Sanjiv , Choudhary Alok , Chang Shi-Fu",2015,ICCV2015,279
Additive Nearest Neighbor Feature Maps,"Wang Zhenzhen , Yuan Xiao-Tong , Liu Qingshan , Yan Shuicheng",2015,ICCV2015,3
Understanding Deep Features With Computer-Generated Imagery,"Aubry Mathieu , Russell Bryan C.",2015,ICCV2015,134
Interpolation on the Manifold of K Component GMMs,"Kim Hyunwoo J. , Adluru Nagesh , Banerjee Monami , Vemuri Baba C. , Singh Vikas",2015,ICCV2015,4
Context-Aware CNNs for Person Head Detection,"Vu Tuan-Hung , Osokin Anton , Laptev Ivan",2015,ICCV2015,121
Mode-Seeking on Hypergraphs for Robust Geometric Model Fitting,"Wang Hanzi , Xiao Guobao , Yan Yan , Suter David",2015,ICCV2015,0
Highly-Expressive Spaces of Well-Behaved Transformations: Keeping It Simple,"Freifeld Oren , Hauberg Soren , Batmanghelich Kayhan , Fisher III John W.",2015,ICCV2015,2050
Entropy-Based Latent Structured Output Prediction,"Bouchacourt Diane , Nowozin Sebastian , Kumar M. Pawan",2015,ICCV2015,6
Fast Orthogonal Projection Based on Kronecker Product,"Zhang Xu , Yu Felix X. , Guo Ruiqi , Kumar Sanjiv , Wang Shengjin , Chang Shi-Fu",2015,ICCV2015,41
PoseNet: A Convolutional Network for Real-Time 6-DOF Camera Relocalization,"Kendall Alex , Grimes Matthew , Cipolla Roberto",2015,ICCV2015,1593
Predicting Multiple Structured Visual Interpretations,"Dey Debadeepta , Ramakrishna Varun , Hebert Martial , Bagnell J. Andrew",2015,ICCV2015,26
Look and Think Twice: Capturing Top-Down Visual Attention With Feedback Convolutional Neural Networks,"Cao Chunshui , Liu Xianming , Yang Yi , Yu Yinan , Wang Jiang , Wang Zilei , Huang Yongzhen , Wang Liang , Huang Chang , Xu Wei , Ramanan Deva , Huang Thomas S.",2015,ICCV2015,347
Matrix Backpropagation for Deep Networks With Structured Layers,"Ionescu Catalin , Vantzos Orestis , Sminchisescu Cristian",2015,ICCV2015,239
Introducing Geometry in Active Learning for Image Segmentation,"Konyushkova Ksenia , Sznitman Raphael , Fua Pascal",2015,ICCV2015,68
Joint Fine-Tuning in Deep Neural Networks for Facial Expression Recognition,"Jung Heechul , Lee Sihaeng , Yim Junho , Park Sunjeong , Kim Junmo",2015,ICCV2015,580
Direct Intrinsics: Learning Albedo-Shading Decomposition by Convolutional Regression,"Narihira Takuya , Maire Michael , Yu Stella X.",2015,ICCV2015,163
Face Flow,"Snape Patrick , Roussos Anastasios , Panagakis Yannis , Zafeiriou Stefanos",2015,ICCV2015,4
Discriminative Low-Rank Tracking,"Sui Yao , Tang Yafei , Zhang Li",2015,ICCV2015,11
SOWP: Spatially Ordered and Weighted Patch Descriptor for Visual Tracking,"Kim Han-Ul , Lee Dae-Youn , Sim Jae-Young , Kim Chang-Su",2015,ICCV2015,86
Live Repetition Counting,"Levy Ofir , Wolf Lior",2015,ICCV2015,53
Near-Online Multi-Target Tracking With Aggregated Local Flow Descriptor,Choi Wongun,2015,ICCV2015,0
Multi-Kernel Correlation Filter for Visual Tracking,"Tang Ming , Feng Jiayi",2015,ICCV2015,10
Joint Probabilistic Data Association Revisited,"Rezatofighi Seyed Hamid , Milan Anton , Zhang Zhen , Shi Qinfeng , Dick Anthony , Reid Ian",2015,ICCV2015,294
Tracking-by-Segmentation With Online Gradient Boosting Decision Tree,"Son Jeany , Jung Ilchae , Park Kayoung , Han Bohyung",2015,ICCV2015,107
Exploring Causal Relationships in Visual Object Tracking,"Lebeda Karel , Hadfield Simon , Bowden Richard",2015,ICCV2015,14
Hierarchical Convolutional Features for Visual Tracking,"Ma Chao , Huang Jia-Bin , Yang Xiaokang , Yang Ming-Hsuan",2015,ICCV2015,1583
Robust Non-Rigid Motion Tracking and Surface Reconstruction Using L0 Regularization,"Guo Kaiwen , Xu Feng , Wang Yangang , Liu Yebin , Dai Qionghai",2015,ICCV2015,119
Online Object Tracking With Proposal Selection,"Hua Yang , Alahari Karteek , Schmid Cordelia",2015,ICCV2015,103
Understanding and Diagnosing Visual Tracking Systems,"Wang Naiyan , Shi Jianping , Yeung Dit-Yan , Jia Jiaya",2015,ICCV2015,352
Integrating Dashcam Views Through Inter-Video Mapping,"Chen Hsin-I , Chen Yi-Ling , Lee Wei-Tse , Wang Fan , Chen Bing-Yu",2015,ICCV2015,8
Visual Tracking With Fully Convolutional Networks,"Wang Lijun , Ouyang Wanli , Wang Xiaogang , Lu Huchuan",2015,ICCV2015,946
Multiple Feature Fusion via Weighted Entropy for Visual Tracking,"Ma Lin , Lu Jiwen , Feng Jianjiang , Zhou Jie",2015,ICCV2015,35
Pedestrian Travel Time Estimation in Crowded Scenes,"Yi Shuai , Li Hongsheng , Wang Xiaogang",2015,ICCV2015,20
Unsupervised Synchrony Discovery in Human Interaction,"Chu Wen-Sheng , Zeng Jiabei , De la Torre Fern,o , Cohn Jeffrey F. , Messinger Daniel S.",2015,ICCV2015,15
Efficient Video Segmentation Using Parametric Graph Partitioning,"Yu Chen-Ping , Le Hieu , Zelinsky Gregory , Samaras Dimitris",2015,ICCV2015,28
Learning to Track for Spatio-Temporal Action Localization,"Weinzaepfel Philippe , Harchaoui Zaid , Schmid Cordelia",2015,ICCV2015,0
Unsupervised Object Discovery and Tracking in Video Collections,"Kwak Suha , Cho Minsu , Laptev Ivan , Ponce Jean , Schmid Cordelia",2015,ICCV2015,123
Car That Knows Before You Do: Anticipating Maneuvers via Learning Temporal Driving Models,"Jain Ashesh , Koppula Hema S. , Raghavan Bharad , Soh Shane , Saxena Ashutosh",2015,ICCV2015,199
Activity Auto-Completion: Predicting Human Activities From Partial Videos,"Xu Zhen , Qing Laiyun , Miao Jun",2015,ICCV2015,51
Person Re-Identification With Correspondence Structure Learning,"Shen Yang , Lin Weiyao , Yan Junchi , Xu Mingliang , Wu Jianxin , Wang Jingdong",2015,ICCV2015,175
Adaptive Exponential Smoothing for Online Filtering of Pixel Prediction Maps,"Dang Kang , Yang Jiong , Yuan Junsong",2015,ICCV2015,3
P-CNN: Pose-Based CNN Features for Action Recognition,"Cheron Guilhem , Laptev Ivan , Schmid Cordelia",2015,ICCV2015,0
Fully Connected Object Proposals for Video Segmentation,"Perazzi Federico , Wang Oliver , Gross Markus , Sorkine-Hornung Alex,er",2015,ICCV2015,179
Video Segmentation With Just a Few Strokes,"Nagaraja Naveen Shankar , Schmidt Frank R. , Brox Thomas",2015,ICCV2015,123
Actionness-Assisted Recognition of Actions,"Luo Ye , Cheong Loong-Fah , Tran An",2015,ICCV2015,5157
COUNT Forest: CO-Voting Uncertain Number of Targets Using Random Forest for Crowd Density Estimation,"Pham Viet-Quoc , Kozakaya Tatsuo , Yamaguchi Osamu , Okada Ryuzo",2015,ICCV2015,274
Multi-Cue Structure Preserving MRF for Unconstrained Video Segmentation,"Yi Saehoon , Pavlovic Vladimir",2015,ICCV2015,16
Motion Trajectory Segmentation via Minimum Cost Multicuts,"Keuper Margret , Andres Bjoern , Brox Thomas",2015,ICCV2015,181
Action Localization in Videos Through Context Walk,"Soomro Khurram , Idrees Haroon , Shah Mubarak",2015,ICCV2015,76
RGB-W: When Vision Meets Wireless,"Alahi Alex,re , Haque Albert , Fei-Fei Li",2015,ICCV2015,48
Action Detection by Implicit Intentional Motion Clustering,"Chen Wei , Corso Jason J.",2015,ICCV2015,55
Simultaneous Foreground Detection and Classification With Hybrid Features,"Kim Jaemyun , Rivera Adin Ramirez , Ryu Byungyong , Chae Oksam",2015,ICCV2015,13
Training a Feedback Loop for Hand Pose Estimation,"Oberweger Markus , Wohlhart Paul , Lepetit Vincent",2015,ICCV2015,276
Opening the Black Box: Hierarchical Sampling Optimization for Estimating Human Hand Pose,"Tang Danhang , Taylor Jonathan , Kohli Pushmeet , Keskin Cem , Kim Tae-Kyun , Shotton Jamie",2015,ICCV2015,142
Panoptic Studio: A Massively Multiview System for Social Motion Capture,"Joo Hanbyul , Liu Hao , Tan Lei , Gui Lin , Nabbe Bart , Matthews Iain , Kanade Takeo , Nobuhara Shohei , Sheikh Yaser",2015,ICCV2015,323
Where to Buy It: Matching Street Clothing Photos in Online Shops,"Kiapour M. Hadi , Han Xufeng , Lazebnik Svetlana , Berg Alex,er C. , Berg Tamara L.",2015,ICCV2015,409
Multi-Task Recurrent Neural Network for Immediacy Prediction,"Chu Xiao , Ouyang Wanli , Yang Wei , Wang Xiaogang",2015,ICCV2015,47
Learning Complexity-Aware Cascades for Deep Pedestrian Detection,"Cai Zhaowei , Saberian Mohammad , Vasconcelos Nuno",2015,ICCV2015,329
Polarized 3D: High-Quality Depth Sensing With Polarization Cues,"Kadambi Achuta , Taamazyan Vage , Shi Boxin , Raskar Ramesh",2015,ICCV2015,138
Airborne Three-Dimensional Cloud Tomography,"Levis Aviad , Schechner Yoav Y. , Aides Amit , Davis Anthony B.",2015,ICCV2015,0
Leave-One-Out Kernel Optimization for Shadow Detection,"Vicente Tomas F. Yago , Hoai Minh , Samaras Dimitris",2015,ICCV2015,70
Removing Rain From a Single Image via Discriminative Sparse Coding,"Luo Yu , Xu Yong , Ji Hui",2015,ICCV2015,502
Mutual-Structure for Joint Filtering,"Shen Xiaoyong , Zhou Chao , Xu Li , Jia Jiaya",2015,ICCV2015,0
Photometric Stereo in a Scattering Medium,"Murez Zak , Treibitz Tali , Ramamoorthi Ravi , Kriegman David",2015,ICCV2015,62
Resolving Scale Ambiguity Via XSlit Aspect Ratio Analysis,"Yang Wei , Lin Haiting , Kang Sing Bing , Yu Jingyi",2015,ICCV2015,1
Single-Shot Specular Surface Reconstruction With Gonio-Plenoptic Imaging,"Meng Lingfei , Lu Liyang , Bedard Noah , Berkner Kathrin",2015,ICCV2015,2
TransCut: Transparent Object Segmentation From a Light-Field Image,"Xu Yichao , Nagahara Hajime , Shimada Atsushi , Taniguchi Rin-ichiro",2015,ICCV2015,64
Depth Recovery From Light Field Using Focal Stack Symmetry,"Lin Haiting , Chen Can , Kang Sing Bing , Yu Jingyi",2015,ICCV2015,122
Depth Map Estimation and Colorization of Anaglyph Images Using Local Color Prior and Reverse Intensity Distribution,"Williem W. , Raskar Ramesh , Park In Kyu",2015,ICCV2015,11
Learning Data-Driven Reflectance Priors for Intrinsic Image Decomposition,"Zhou Tinghui , Krahenbuhl Philipp , Efros Alexei A.",2015,ICCV2015,140
Photometric Stereo With Small Angular Variations,"Wang Jian , Matsushita Yasuyuki , Shi Boxin , Sankaranarayanan Aswin C.",2015,ICCV2015,12
Occlusion-Aware Depth Estimation Using Light-Field Cameras,"Wang Ting-Chun , Efros Alexei A. , Ramamoorthi Ravi",2015,ICCV2015,33
Oriented Light-Field Windows for Scene Flow,"Srinivasan Pratul P. , Tao Michael W. , Ng Ren , Ramamoorthi Ravi",2015,ICCV2015,24
Extended Depth of Field Catadioptric Imaging Using Focal Sweep,"Yokoya Ryunosuke , Nayar Shree K.",2015,ICCV2015,5
Intrinsic Depth: Improving Depth Transfer With Intrinsic Images,"Kong Naejin , Black Michael J.",2015,ICCV2015,39
Separating Fluorescent and Reflective Components by Using a Single Hyperspectral Image,"Zheng Yinqiang , Fu Ying , Lam Antony , Sato Imari , Sato Yoichi",2015,ICCV2015,6
Frequency-Based Environment Matting by Compressive Sensing,"Qian Yiming , Gong Minglun , Yang Yee-Hong",2015,ICCV2015,12
Complementary Sets of Shutter Sequences for Motion Deblurring,"Jeon Hae-Gon , Lee Joon-Young , Han Yudeog , Kim Seon Joo , Kweon In So",2015,ICCV2015,5
Hyperspectral Compressive Sensing Using Manifold-Structured Sparsity Prior,"Zhang Lei , Wei Wei , Zhang Yanning , Li Fei , Shen Chunhua , Shi Qinfeng",2015,ICCV2015,16
A Gaussian Process Latent Variable Model for BRDF Inference,"Georgoulis Stamatios , Vanweddingen Vincent , Proesmans Marc , Van Gool Luc",2015,ICCV2015,11
